            width ? 	'max-content' const nextHeights = Array.from( mirror.children, (line) => line.getBoundingClientRect().height ) setSourceLineHeights((currentHeights) => ( currentHeights.length === nextHeights.length && currentHeights.every((height, index) => height === nextHeights[index]) ? currentHeights : nextHeights )) } const scheduleMeasure = () => { if (frameId !== null) cancelAnimationFrame(frameId) frameId = requestAnimationFrame(() => { frameId = null measureLines() }) } const resizeObserver = new ResizeObserver(scheduleMeasure) resizeObserver.observe(textarea) scheduleMeasure() return () => { resizeObserver.disconnect() if (frameId !== null) cancelAnimationFrame(frameId) } }, [editorLineHeight, editorSourceWrap, sourceLines, viewMode]) // Math dialog state const [mathDialogOpen, setMathDialogOpen] = useState(false) const [mathType, setMathType] = useState<'inline' | 'block'>('inline') // Search and replace panel state const [searchReplaceOpen, setSearchReplaceOpen] = useState(false) const [mobileContext, setMobileContext] = useState<MobileSelectionContext>(null) const [mobileSheetMode, setMobileSheetMode] = useState<MobileSheetMode>(null) const [mobileOutlineOpen, setMobileOutlineOpen] = useState(isMobile && enableOutline) const [showMobileScrollTop, setShowMobileScrollTop] = useState(false) const [imageSrcDraft, setImageSrcDraft] = useState('') const [imageAltDraft, setImageAltDraft] = useState('') const [customAiInstruction, setCustomAiInstruction] = useState('') const [isCanvasDragOver, setIsCanvasDragOver] = useState(false) const [isCanvasDropPending, setIsCanvasDropPending] = useState(false) const aiActionHandlersRef = useRef({ polish: async () => {}, concise: async () => {}, expand: async () => {}, translate: async (targetLanguage: string) => { void targetLanguage }, }) const isInitializedRef = useRef(false) const initializedForPathRef = useRef<string | null>(null) const externalUpdateCounterRef = useRef(0) const pendingSyncUpdateRef = useRef<{ path: string; content: string } | null>(null) const restoredViewPathRef = useRef<string | null>(null) const lastViewStateRef = useRef<{ path: string; selectionFrom: number; selectionTo: number; scrollTop: number } | null>(null) // Bug fix: Track when editor is ready (has caught up with content) const isReadyRef = useRef(false) // Bug fix: Track if this is the first onUpdate after initialization const isFirstUpdateRef = useRef(true) // Content version ref for race condition prevention between editor and agent const contentVersionRef = useRef(0) const markdownChangeTimerRef = useRef<ReturnType<typeof setTimeout> | null>(null) const hasPendingMarkdownChangeRef = useRef(false) const onChangeRef = useRef(onChange) const viewStatePersistTimerRef = useRef<ReturnType<typeof setTimeout> | null>(null) const editorDragHandleTargetRef = useRef<{ editor: CoreEditor; from: number; to: number } | null>(null) const editorBlockPointerDragStateRef = useRef<EditorBlockPointerDragState | null>(null) const editorShortcuts = useEditorShortcutStore((state) => state.shortcuts) const editorShortcutsRef = useRef(editorShortcuts) const editorShortcutHandlersRef = useRef<Partial<Record<EditorShortcutCommandId, (targetEditor: CoreEditor) => boolean>>>({}) const [openAiMenuSignal, setOpenAiMenuSignal] = useState(0) const [openTranslateMenuSignal, setOpenTranslateMenuSignal] = useState(0) const [openLinkInputSignal, setOpenLinkInputSignal] = useState(0) useEffect(() => { editorShortcutsRef.current = editorShortcuts }, [editorShortcuts]) useEffect(() => { onChangeRef.current = onChange }, [onChange]) const flushMarkdownChange = useCallback((targetEditor: TipTapReactEditor) => { if (markdownChangeTimerRef.current) { clearTimeout(markdownChangeTimerRef.current) markdownChangeTimerRef.current = null } if (!hasPendingMarkdownChangeRef.current || targetEditor.isDestroyed) { return } hasPendingMarkdownChangeRef.current = false const markdown = normalizeMarkdownPlaceholders(targetEditor.getMarkdown()) onChangeRef.current?.(markdown) }, []) const scheduleMarkdownChange = useCallback((targetEditor: TipTapReactEditor) => { hasPendingMarkdownChangeRef.current = true if (markdownChangeTimerRef.current) { clearTimeout(markdownChangeTimerRef.current) } markdownChangeTimerRef.current = setTimeout(() => { markdownChangeTimerRef.current = null flushMarkdownChange(targetEditor) }, 500) }, [flushMarkdownChange]) const runEditorShortcutCommand = useCallback((id: EditorShortcutCommandId, targetEditor: CoreEditor) => { return editorShortcutHandlersRef.current[id]?.(targetEditor) ?? false }, []) // When file path changes, reset initialization state to avoid old file content overwriting new file useEffect(() => { if (initializedForPathRef.current !== activeFilePath && activeFilePath) { isInitializedRef.current = false isReadyRef.current = false isFirstUpdateRef.current = true initializedForPathRef.current = activeFilePath pendingSyncUpdateRef.current = null restoredViewPathRef.current = null setSourceMarkdown(initialContent) setIsRestoringMobileView(isMobile) } }, [activeFilePath, initialContent, isMobile]) const editor = useEditor({ immediatelyRender: false, extensions: [ EditorShortcutsExtension.configure({ getShortcuts: () => editorShortcutsRef.current, runCommand: runEditorShortcutCommand, }), StarterKit.configure({ heading: { levels: [1, 2, 3, 4, 5, 6], }, codeBlock: false, link: false, paragraph: false, underline: false, dropcursor: false, }), MarkdownParagraph, Placeholder.configure({ placeholder: placeholderText, showOnlyCurrent: true, }), Link.configure({ openOnClick: false, protocols: ['file'], }), TaskList, TaskItem.configure({ nested: true, }), StableCodeBlockLowlight.configure({ lowlight, }), CharacterCount, Highlight.configure({ multicolor: true, }), Underline, TextAlign.configure({ types: ['heading', 'paragraph'], }), Typography, SearchAndReplace, Dropcursor, ...(!isMobile ? [ DragHandle.configure({ render: createDragHandleElement, onNodeChange: (options) => { const { editor: targetEditor, node } = options const pos = (options as typeof options & { pos?: number }).pos editorDragHandleTargetRef.current = node && typeof pos === 'number' && pos >= 0 ? { editor: targetEditor, from: pos, to: pos + node.nodeSize } : null }, computePositionConfig: { middleware: [ { name: 'editorDragHandleOffset', fn: ({ x, y, elements }) => { const editorDom = elements.floating.parentElement ?.parentElement ?.querySelector<HTMLElement>('.ProseMirror') if (!editorDom) { return { x: x - 8, y } } const editorRect = editorDom.getBoundingClientRect() const editorPaddingLeft = Number.parseFloat(getComputedStyle(editorDom).paddingLeft) || 0 const contentLeft = editorRect.left + editorPaddingLeft const referenceLeft = elements.reference.getBoundingClientRect().left return { x: x + contentLeft - referenceLeft - 8, y, } }, }, ], }, nested: true, }), ] : []), Table.configure({ resizable: true, }), TableRow, TableHeader, TableCell, Markdown.configure({ indentation: { style: 'space', size: 2, }, }), SlashCommand.configure({ suggestion: suggestionOptions, }), QuoteMark, AISuggestion, AiSuggestionHighlight, AgentDiffPreview, InlineMath, BlockMath, MermaidDiagram, Image.extend({ addAttributes() { return { ...this.parent?.(), relativeSrc: { default: null, parseHTML: (element) => element.getAttribute('data-relative-src'), renderHTML: (attributes) => { return { 'data-relative-src': attributes.relativeSrc, } }, }, } }, parseHTML() { return [ { tag: 'img[src]', getAttrs: (element) => { const src = element.getAttribute('src') const relativeSrc = element.getAttribute('data-relative-src') || src const width = getImageDimensionFromElement(element, 'width') const height = getImageDimensionFromElement(element, 'height') const uploading = element.getAttribute('data-uploading') === 'true' // Yes （ http/https/asset://）， asset:// if (shouldTransformImageSrcToWorkspaceAsset(src)) { // async ， return { src, // ， relativeSrc: src, alt: element.getAttribute('alt') || '', title: element.getAttribute('title') || null, width, height, uploading, } } return { src, relativeSrc, alt: element.getAttribute('alt') || '', title: element.getAttribute('title') || null, width, height, uploading, } }, }, ] }, renderHTML({ node }) { const width = parseImageDimension(node.attrs.width) const height = parseImageDimension(node.attrs.height) const style = [ width ? — translated from Chinese
 : null,
          ].filter(Boolean).join('; ')

          return ['img', {
            src: node.attrs.src,
            alt: node.attrs.alt || '',
            title: node.attrs.title || null,
            class: 'max-w-full rounded-lg',
            width,
            height,
            style: style || null,
            'data-relative-src': node.attrs.relativeSrc || null,
          }]
        },
        parseMarkdown(token, helpers) {
          const src = token.href || ''

          return helpers.createNode('image', {
            src,
            title: token.title,
            alt: token.text,
            relativeSrc: src,
          })
        },
        // eslint-disable-next-line @typescript-eslint/no-unused-vars
        renderMarkdown(node, _helpers) {
          // 优先使用 relativeSrc，其次使用 src
          const attrs = node.attrs || {}
          let src = attrs.relativeSrc || attrs.src || ''
          // 如果是 asset:// 或 tauri:// 路径，提取实际路径
          src = src.replace(/^(tauri|asset|http):\/\/localhost\//, '')
          const width = parseImageDimension(attrs.width)
          const height = parseImageDimension(attrs.height)

          if (!width && !height) {
            return attrs.title
              ? 	null, ].filter(Boolean).join('; ') return ['img', { src: node.attrs.src, alt: node.attrs.alt || '', title: node.attrs.title || null, class: 'max-w-full rounded-lg', width, height, style: style || null, 'data-relative-src': node.attrs.relativeSrc || null, }] }, parseMarkdown(token, helpers) { const src = token.href || '' return helpers.createNode('image', { src, title: token.title, alt: token.text, relativeSrc: src, }) }, // eslint-disable-next-line @typescript-eslint/no-unused-vars renderMarkdown(node, _helpers) { // relativeSrc， src const attrs = node.attrs || {} let src = attrs.relativeSrc || attrs.src || '' // Yes asset:// tauri:// ， src = src.replace(/^(tauri|asset|http):\/\/localhost\//, '') const width = parseImageDimension(attrs.width) const height = parseImageDimension(attrs.height) if (!width && !height) { return attrs.title ? — translated from Chinese

              },
              onCommit: (width, height) => {
                const pos = getPos()

                if (typeof pos !== 'number') {
                  return
                }

                editor
                  .chain()
                  .setNodeSelection(pos)
                  .updateAttributes(this.name, {
                    width,
                    height,
                  })
                  .run()
              },
              onUpdate: (updatedNode) => {
                if (updatedNode.type !== node.type) {
                  return false
                }

                applyImageNodeAttributes(element, updatedNode.attrs)
                return true
              },
              options: {
                directions,
                min: {
                  width: minWidth,
                  height: minHeight,
                },
                preserveAspectRatio: alwaysPreserveAspectRatio === true,
                className: {
                  container: 'image-resize-container',
                  wrapper: 'image-resize-wrapper',
                  handle: 'image-resize-handle',
                  resizing: 'image-resize-active',
                },
              },
            })

            const dom = nodeView.dom as HTMLElement
            const revealNodeView = () => {
              dom.style.visibility = ''
              dom.style.pointerEvents = ''
            }

            dom.style.visibility = 'hidden'
            dom.style.pointerEvents = 'none'
